Weights,Return,Risk,SharpeRatio,VaR_95
[0.26472388 0.34495433 0.25180756 0.13851424],0.22261669763011155,0.2330094201308762,0.9124811241995687,0.22261669763011155
[0.41036199 0.07762159 0.31307503 0.19894138],0.23099396799188654,0.2406017509285425,0.9185052358888304,0.23099396799188654
[0.38870119 0.19249793 0.41719842 0.00160247],0.21801829316043433,0.2368924705449336,0.8781127263433962,0.21801829316043433
[0.19687217 0.28918862 0.1406409  0.37329831],0.2319306281698053,0.24426388633875845,0.9085691360122709,0.2319306281698053
[0.21137937 0.2573948  0.25136769 0.27985814],0.22469507963606872,0.2383467283656687,0.900767890158266,0.22469507963606872
[0.00308416 0.34573856 0.49753827 0.15363902],0.19726728256677534,0.24121655558387398,0.7763450651780001,0.19726728256677534
[0.11935201 0.27919182 0.34307526 0.25838092],0.21456345920306263,0.23888005144306343,0.8563438343524465,0.21456345920306263
[0.13000375 0.17283839 0.57939352 0.11776434],0.20009064295308013,0.2408712392682221,0.7891794949475256,0.20009064295308013
[0.26720735 0.57241077 0.03526898 0.12511289],0.23132977513953176,0.2380553726468084,0.929740726616191,0.23132977513953176
[0.16320291 0.2685399  0.24607813 0.32217906],0.22360978590570563,0.24104223401032987,0.8861923587073598,0.22360978590570563
[0.2740016  0.28679388 0.11722994 0.32197458],0.235612166171374,0.24119891516232053,0.9353780302848499,0.235612166171374
[8.72712381e-06 1.63827526e-01 4.33961471e-01 4.02202276e-01],0.20896988884045153,0.25475072875910376,0.7810375648762149,0.20896988884045153
[0.36529998 0.22480547 0.15212935 0.25776521],0.2372214221398744,0.23932200796717742,0.9494380565745437,0.2372214221398744
[0.55670383 0.14129779 0.22274853 0.07924985],0.23907225130495718,0.24305350091398922,0.942476658198889,0.23907225130495718
[0.07272874 0.40613952 0.38818127 0.13295048],0.2052356658147793,0.23618868263420456,0.8266088943692068,0.2052356658147793
[0.15566952 0.07115061 0.52728472 0.24589515],0.20856000198194477,0.24513713899597125,0.8099955918356705,0.20856000198194477
[0.26719404 0.33539517 0.1681668  0.22924399],0.22963210053152533,0.23596979970673224,0.9307636011239078,0.22963210053152533
[0.33966058 0.3381139  0.31133116 0.01089436],0.219864671180769,0.2336232604039669,0.8983038367750026,0.219864671180769
[0.14974729 0.6928307  0.00601764 0.15140437],0.22651424057566208,0.24263876243416838,0.8923316225469362,0.22651424057566208
[0.13086774 0.19446932 0.33747171 0.33719123],0.2184108678248603,0.24401795397027895,0.8540800561349041,0.2184108678248603
[0.38452293 0.34386783 0.26844041 0.00316882],0.22405240367132467,0.23468528634357702,0.9120827598793475,0.22405240367132467
[0.10923888 0.31824566 0.33920564 0.23330982],0.21319084548707884,0.23770060853941663,0.8548183647303738,0.21319084548707884
[0.35081469 0.09881302 0.29729857 0.25307371],0.23010679457494881,0.2407256062680537,0.9143472436823137,0.23010679457494881
[0.2836369  0.30762865 0.36351619 0.04521826],0.2156085581485805,0.23304173875236467,0.882282114995137,0.2156085581485805
[0.27425018 0.3027285  0.25298106 0.17004026],0.2243066739656289,0.23385373499405063,0.9164133041154163,0.2243066739656289
[0.12867865 0.1752705  0.33461928 0.36143156],0.21929919157863959,0.2459746814832299,0.8508972968947993,0.21929919157863959
[0.35462056 0.20104858 0.18479045 0.25954042],0.2352825930497737,0.23921461727439533,0.9417593105999845,0.2352825930497737
[0.35442405 0.22307864 0.01904727 0.40345004],0.24754852171959316,0.24976810012085307,0.9510763047989421,0.24754852171959316
[0.08921686 0.3304432  0.2427523  0.33758763],0.21990191139758739,0.2430551701939104,0.8635978046882392,0.21990191139758739
[0.29681901 0.213643   0.43424352 0.05529447],0.21380992913260488,0.2349452874615624,0.8674782598733701,0.21380992913260488
[0.31209172 0.29176819 0.08930164 0.30683845],0.23849418555998875,0.2410730614856068,0.94782131255935,0.23849418555998875
[0.51256249 0.2162391  0.01897267 0.25222574],0.25138397347056185,0.2464300326991444,0.9795233593352517,0.25138397347056185
[0.17553485 0.18084231 0.29284857 0.35077427],0.22345032207034887,0.24402515141371087,0.8747062375897203,0.22345032207034887
[0.3672792  0.09014102 0.02952665 0.51305313],0.25194575430575467,0.2612147744210575,0.9262330388546756,0.25194575430575467
[0.26277061 0.35754763 0.18784533 0.19183643],0.22715594764178754,0.23452008969031315,0.9259588290646861,0.22715594764178754
[0.10184251 0.14989911 0.4201755  0.32808288],0.21287805967498813,0.2461812864317042,0.824100249924036,0.21287805967498813
[0.00860491 0.35809896 0.13856384 0.4947323 ],0.22528003170423677,0.25813329964723014,0.8339878349614038,0.22528003170423677
[0.69514728 0.04022827 0.04205385 0.22257061],0.2602225867524705,0.25876874162425395,0.9669737742737378,0.2602225867524705
[0.32737641 0.2779235  0.38492485 0.00977524],0.2160095394110796,0.23420653673478015,0.879606275226932,0.2160095394110796
[0.34474615 0.00304141 0.40569459 0.24651785],0.22496463606183706,0.2442460121797745,0.880115233585123,0.22496463606183706
[0.12256613 0.27696915 0.24979308 0.35067164],0.22208472655598585,0.24346599034653418,0.8711061707391565,0.22208472655598585
[0.33945312 0.3667319  0.20921613 0.08459885],0.22686139218500637,0.23349078456752334,0.9287792346352414,0.22686139218500637
[0.17375685 0.50456712 0.00967657 0.31199947],0.23375573248056453,0.243627972156516,0.9184320277345461,0.23375573248056453
[0.23775293 0.2718113  0.29945308 0.19098269],0.22095924241702153,0.23464815301849884,0.8990449730937803,0.22095924241702153
[0.28066687 0.24514402 0.3170148  0.15717431],0.22153258025016503,0.23421611121959576,0.9031512783159346,0.22153258025016503
[0.28183856 0.16708298 0.25411563 0.29696282],0.22942324378209042,0.240516918604232,0.9122985819685683,0.22942324378209042
[0.2386562  0.19941074 0.50064828 0.06128478],0.2077793348494224,0.23634246311037066,0.8368336872120204,0.2077793348494224
[0.30575421 0.09224572 0.25313398 0.34886608],0.23281916083310922,0.24537950631356006,0.9080593737456544,0.23281916083310922
[0.04882165 0.34040222 0.46840726 0.14236887],0.20079987738445032,0.23857205980022728,0.7997578490298491,0.20079987738445032
[0.10884865 0.16093645 0.38863073 0.34158417],0.21511777505607144,0.2460864092389416,0.8335193141727262,0.21511777505607144
[0.33381502 0.22461041 0.08499142 0.35658315],0.24181834415274414,0.24496524071356787,0.9463315835237371,0.24181834415274414
[0.21824883 0.16399316 0.37830808 0.23944993],0.2182931324152817,0.23872023644879567,0.8725407427281916,0.2182931324152817
[0.31748384 0.23271238 0.13633634 0.31346743],0.23709387548892674,0.2413648026818615,0.9408740336852469,0.23709387548892674
[0.30794567 0.06698188 0.62168931 0.00338314],0.2047031516997835,0.24332239789468568,0.8001858989736511,0.2047031516997835
[0.15877363 0.40234948 0.08455945 0.35431744],0.2312976405040949,0.24391488697528008,0.90727402188667,0.2312976405040949
[0.25219253 0.18709376 0.32827966 0.23243405],0.222153778763149,0.23737738559533825,0.8937404809269052,0.222153778763149
[0.10339196 0.37723966 0.26791022 0.25145816],0.21649893068646567,0.2380532346887859,0.8674485392161458,0.21649893068646567
[0.33772223 0.2664816  0.14478472 0.25101144],0.23563098979249691,0.23818082740502522,0.9473096229060143,0.23563098979249691
[0.31385016 0.05054438 0.3334192  0.30218627],0.22821021366392957,0.24421968608143202,0.8934996894196731,0.22821021366392957
[0.28958187 0.04989974 0.19904461 0.46147379],0.238296392901291,0.25492714523539595,0.8955358311900661,0.238296392901291
[0.29479392 0.15663361 0.08462536 0.4639471 ],0.2434879415666517,0.253629624063952,0.920586238411087,0.2434879415666517
[0.28531873 0.30975855 0.35413325 0.05078947],0.21630846482221863,0.2329440554525674,0.8856567059476974,0.21630846482221863
[0.03129122 0.23505904 0.39823585 0.33541389],0.20985451727275792,0.2469638164457575,0.8092461484804332,0.20985451727275792
[0.23953108 0.27362775 0.43559264 0.05124854],0.2101816676473,0.234071539449564,0.8552157520646959,0.2101816676473
[0.37163761 0.35269056 0.18081466 0.09485717],0.23035302111969946,0.23443771439555008,0.9399213846109823,0.23035302111969946
[0.3435854  0.33096947 0.08480534 0.24063979],0.23810636700649684,0.23843114737720245,0.9566970151161852,0.23810636700649684
[0.16538289 0.2351199  0.35239937 0.24709785],0.21650374966549624,0.23811465420797795,0.8672450267807893,0.21650374966549624
[0.13974786 0.42614746 0.18070503 0.25339966],0.22239195790135485,0.23777744224058048,0.8932384666097094,0.22239195790135485
[0.4213492  0.32059132 0.1968166  0.06124288],0.23140484260869768,0.23564898102787848,0.9395535751648523,0.23140484260869768
[0.38828745 0.02667332 0.19491768 0.39012155],0.2417161994974738,0.2513098334667082,0.9220339542669347,0.2417161994974738
[0.27443108 0.26638257 0.36212708 0.09705928],0.21704097260891655,0.23338330223656037,0.8871284733089306,0.21704097260891655
[0.41734627 0.29241705 0.06806971 0.22216698],0.24252663422744034,0.24001590012888088,0.9687967926399081,0.24252663422744034
[0.02965594 0.41595214 0.48910602 0.0652859 ],0.19592793527918503,0.23878336945796808,0.7786469204335148,0.19592793527918503
[0.10482101 0.2331143  0.35489975 0.30716494],0.21501136463385073,0.24240029634691876,0.8457554207790337,0.21501136463385073
[0.24043404 0.21096962 0.30575673 0.24283962],0.22278027496388392,0.2372786287106665,0.8967528012113748,0.22278027496388392
[0.12428102 0.37435419 0.40171821 0.09964657],0.20651210684144913,0.23457534768273264,0.8377355454556771,0.20651210684144913
[0.37494213 0.34139561 0.02802135 0.2556409 ],0.2429123976330754,0.24085634280200457,0.9670179116874681,0.2429123976330754
[0.24450458 0.55755179 0.14118277 0.05676086],0.2230043780559296,0.23530659646537788,0.9052205983833107,0.2230043780559296
[0.06701639 0.12768741 0.42604651 0.3792497 ],0.21245139230235643,0.2512237199273349,0.8058609766661938,0.21245139230235643
[0.13161353 0.17569332 0.46303884 0.22965431],0.20920911356753044,0.24076872744826183,0.8273878243192442,0.20920911356753044
[0.10180157 0.2123507  0.43676085 0.24908689],0.20924952470910668,0.24110859439546364,0.8263891430692836,0.20924952470910668
[0.27342634 0.17322369 0.41162501 0.14172496],0.21656727053434632,0.23592975181369094,0.8755456611401363,0.21656727053434632
[0.4248787  0.37235709 0.13328718 0.06947702],0.2345799738893863,0.23655036318055103,0.9493960223513666,0.2345799738893863
[0.47183286 0.10822327 0.13928006 0.28066381],0.24497194725559246,0.24558799686430877,0.9567729296860471,0.24497194725559246
[0.41219569 0.11934612 0.07420528 0.39425292],0.24834932284851421,0.251052118836404,0.9494017575045146,0.24834932284851421
[0.31723427 0.18840217 0.26294373 0.23141983],0.22873519057937095,0.23742541784577392,0.9212795856653236,0.22873519057937095
[0.29656871 0.0526608  0.38384739 0.2669231 ],0.2237588064361854,0.2427880308217752,0.8804338735837458,0.2237588064361854
[0.40205382 0.14266794 0.40815234 0.04712589],0.22088401792925916,0.2376133177846147,0.8875092519873637,0.22088401792925916
[0.13296081 0.15487126 0.24420173 0.4679662 ],0.22729303797908995,0.25409786343353047,0.8551549196159679,0.22729303797908995
[0.15775029 0.03399661 0.55442065 0.25383245],0.20784323857994982,0.24740113434967415,0.7996860608582347,0.20784323857994982
[0.25911932 0.01408527 0.56015591 0.1666395 ],0.21042145312757787,0.24410505410882488,0.8210458970596637,0.21042145312757787
[0.1173334  0.36209322 0.2734175  0.24715588],0.21694144838814844,0.23756561326234812,0.8710917609090973,0.21694144838814844
[0.20578438 0.14718706 0.2752244  0.37180416],0.2267751457899828,0.24569838192733684,0.8822815359609986,0.2267751457899828
[0.30096299 0.32306213 0.36236838 0.0136065 ],0.21551813527951116,0.23336782113566815,0.8806618422341673,0.21551813527951116
[0.1629664  0.35318703 0.13494365 0.34890291],0.22923851710992943,0.24279302686094584,0.9029852296190256,0.22923851710992943
[0.41370386 0.12062481 0.29529219 0.17037914],0.2308776722888669,0.23878390785538522,0.9250107106155459,0.2308776722888669
[0.14554265 0.114987   0.36413737 0.37533298],0.21958705422622216,0.24825556859409886,0.8442390856049629,0.21958705422622216
[0.1364375  0.29450889 0.26746172 0.30159189],0.22035215865434607,0.24011839403018512,0.8760351721655395,0.22035215865434607
[0.00305677 0.50609766 0.36032385 0.13052172],0.20215006086781925,0.23899880848786564,0.8039791582374145,0.20215006086781925
[0.2571558  0.26429551 0.03119364 0.44735504],0.24286022494242537,0.2515021572491555,0.9258776445075891,0.24286022494242537
[0.04093926 0.46097579 0.05657503 0.44150991],0.22866711235634551,0.25369209025580824,0.8619390227572897,0.22866711235634551
[0.38099602 0.23171188 0.37680008 0.01049202],0.2195787008308639,0.2355849466129252,0.8896099001402219,0.2195787008308639
[0.21345298 0.39010381 0.29995082 0.09649239],0.21597997559879234,0.23256057932158505,0.8857046030744659,0.21597997559879234
[0.36593922 0.56019387 0.05674323 0.01712368],0.23231993410413665,0.23907109820741942,0.9299322911515244,0.23231993410413665
[0.44425815 0.16185834 0.10010053 0.29378298],0.24545158615066703,0.24473178683160213,0.9620801171720258,0.24545158615066703
[0.0127448  0.39023427 0.27615351 0.32086742],0.21331604430737142,0.2445024074012446,0.8315502757963292,0.21331604430737142
[0.35187609 0.19081399 0.24832551 0.20898441],0.2305833078683159,0.23709857386998345,0.9303443047669956,0.2305833078683159
[0.05438822 0.14266834 0.36988111 0.43306233],0.21604496803399534,0.25449507705079644,0.8096226081138276,0.21604496803399534
[0.07118125 0.53342607 0.02078839 0.37460429],0.22948779649319614,0.24939346015495986,0.8800864158860383,0.22948779649319614
[0.23517914 0.39162596 0.08324895 0.28994594],0.2335267595504827,0.23970929617558817,0.9324909927012104,0.2335267595504827
[0.38248716 0.01038091 0.40951594 0.19761599],0.22524384051831384,0.24288815259243648,0.8861850124056504,0.22524384051831384
[0.31861016 0.13458939 0.34860823 0.19819221],0.22399903910942937,0.23772578257942997,0.9001928052878617,0.22399903910942937
[0.33850005 0.19111963 0.21553619 0.25484413],0.23285874721458236,0.23871294635843185,0.933584669848429,0.23285874721458236
[0.16398058 0.19185861 0.30676713 0.33739368],0.22168109879630382,0.2432201996376803,0.8703269675448027,0.22168109879630382
[0.04226107 0.5160052  0.41655976 0.02517397],0.19822808238243247,0.23790898827592244,0.791176843491634,0.19822808238243247
[0.53784267 0.31232477 0.01386799 0.13596457],0.24879239744868953,0.2441939061594816,0.9778802477271304,0.24879239744868953
[0.09899714 0.33951955 0.398507   0.16297631],0.2074868950023245,0.2362700180679051,0.8358525411614682,0.2074868950023245
[0.09370411 0.06706375 0.43165045 0.4075817 ],0.2148624056092181,0.25425157929217196,0.8057468361830762,0.2148624056092181
[0.36204629 0.17623743 0.29503903 0.16667725],0.22766551952636088,0.23636800574166955,0.9208755594623541,0.22766551952636088
[0.29493804 0.1010058  0.20680268 0.39725348],0.23590804363127976,0.24845887385228696,0.9092371712414101,0.23590804363127976
[0.17449551 0.37280316 0.34846749 0.10423384],0.21191006956412253,0.23319852237520558,0.8658291120698381,0.21191006956412253
[0.16462275 0.18697405 0.61976951 0.02863369],0.19716044666853297,0.24081571704991844,0.7771936523135518,0.19716044666853297
[0.27692474 0.12481587 0.25829053 0.33996886],0.23055123610825673,0.24386861671591578,0.9043854805031283,0.23055123610825673
[0.29882952 0.33397536 0.22654212 0.140653  ],0.22579046438913558,0.23339239958077745,0.9245822262281946,0.22579046438913558
[0.22321949 0.01294538 0.47322864 0.29060649],0.21651629803685518,0.24691813164756493,0.8363755899936229,0.21651629803685518
[0.17964064 0.10823637 0.18535243 0.52677057],0.2347264929629912,0.2598878906854945,0.8647055173299545,0.2347264929629912
[0.19945051 0.31812087 0.17843512 0.3039935 ],0.22793063746624526,0.23947630808597012,0.9100300535283425,0.22793063746624526
[0.17554218 0.40870649 0.12344924 0.29230209],0.22836989251599177,0.2396104952397835,0.9113536212070519,0.22836989251599177
[0.01393303 0.56543386 0.26930641 0.1513267 ],0.20738094136217633,0.23934837081211727,0.8246596402242304,0.20738094136217633
[0.36915229 0.08929353 0.1448105  0.39674369],0.24291608739722975,0.2500295962890696,0.9315540674150662,0.24291608739722975
[0.2315395  0.07944669 0.46319662 0.22581719],0.21502836688307417,0.24158729525529474,0.8486719745192423,0.21502836688307417
[0.48872901 0.11027331 0.25137526 0.14962242],0.23642622031262628,0.24111745535023285,0.9390702136588702,0.23642622031262628
[0.07035549 0.29983791 0.22041193 0.40939466],0.22237549350159203,0.24877346225485739,0.8536903075458375,0.22237549350159203
[0.11905455 0.12981794 0.73379551 0.017332  ],0.18924733433131527,0.2476266455297577,0.723861254704009,0.18924733433131527
[0.16915155 0.30373846 0.4803863  0.04672368],0.20393555392859006,0.23523781359437756,0.8244233823010899,0.20393555392859006
[0.15380703 0.32741022 0.21730288 0.30147987],0.22348457917942455,0.23963253242801347,0.8908831243251837,0.22348457917942455
[0.14635464 0.38922752 0.38907908 0.07533875],0.2074572428262695,0.23384334511408258,0.8443996673496875,0.2074572428262695
[0.01093122 0.43007329 0.03554671 0.52344877],0.23079607844198777,0.2620928883700151,0.8424344506832795,0.23079607844198777
[0.43590467 0.27136322 0.24240657 0.05032554],0.22996104972006318,0.23609448171095176,0.9316653575552833,0.22996104972006318
[0.12924883 0.34357179 0.17788514 0.34929424],0.22544209105061697,0.24302247377848155,0.886510978597788,0.22544209105061697
[0.16032238 0.50852705 0.21537236 0.11577821],0.21706206537448333,0.23431519444652651,0.8836903038387351,0.21706206537448333
[0.26559003 0.20177971 0.25114212 0.28148814],0.22800285624408256,0.23905776883520097,0.9119254199781601,0.22800285624408256
[0.02907457 0.48774232 0.02150603 0.46167708],0.23017462813788309,0.2566069826956198,0.8580227467895845,0.23017462813788309
[0.24325366 0.00331777 0.37608623 0.37734234],0.22499755324184706,0.25073110607240084,0.8574825701114428,0.22499755324184706
[0.48040434 0.0168406  0.27535242 0.22740264],0.2378124361659555,0.2454215659441012,0.9282494604318657,0.2378124361659555
[0.44041712 0.02297925 0.20357671 0.33302692],0.24234825717432548,0.24901956323780827,0.933052223501163,0.24234825717432548
[0.36914207 0.20632839 0.29527726 0.12925228],0.22669030470822607,0.2353105243553389,0.9208695841457787,0.22669030470822607
[0.22401951 0.3636059  0.25016883 0.16220576],0.22113345773765317,0.23344185541806214,0.9044370271969535,0.22113345773765317
[0.26489806 0.25326946 0.2545886  0.22724388],0.2258039780631573,0.23599599846969757,0.9144391407588507,0.2258039780631573
[0.24878641 0.34235075 0.18841718 0.22044566],0.22735863341229284,0.235410668285522,0.9233168360435796,0.22735863341229284
[0.38001991 0.36270606 0.22458631 0.03268772],0.22671436205860004,0.23440555489202777,0.9245274164190491,0.22671436205860004
[0.31481882 0.0451019  0.33647369 0.30360558],0.22819291658328592,0.24449574453614942,0.8924200991605621,0.22819291658328592
[0.21318268 0.2508436  0.39718509 0.13878863],0.2134644277120163,0.2345702836172919,0.867392171652801,0.2134644277120163
[0.04872467 0.24531412 0.58390749 0.12205372],0.19520638496016737,0.24219434097913087,0.7647015376636155,0.19520638496016737
[0.04965671 0.31869073 0.28029285 0.35135971],0.2164791913797693,0.24526973188108628,0.8418453830245807,0.2164791913797693
[0.40982923 0.10172843 0.36766872 0.12077361],0.225776147774645,0.2386449287219005,0.9041723573606497,0.225776147774645
[0.50727952 0.15158718 0.05967032 0.28146298],0.25045040086629733,0.24745215020681893,0.9717046332607351,0.25045040086629733
[0.25007374 0.01916324 0.16160642 0.56915659],0.24150020608115386,0.26618891648310666,0.8696838664048798,0.24150020608115386
[0.46415752 0.50964712 0.00961642 0.01657894],0.24013825398830013,0.24258980344178835,0.948672412126027,0.24013825398830013
[0.4734039  0.40773801 0.04409033 0.07476776],0.24140749694332975,0.24034122930186957,0.962828964533093,0.24140749694332975
[0.18489816 0.27902684 0.10811252 0.42796247],0.2346056694503267,0.24886744061275642,0.9025112682370466,0.2346056694503267
[0.1611155  0.18415579 0.31550087 0.33922784],0.2212125446493739,0.24358003157681568,0.8671176503348373,0.2212125446493739
[0.16438293 0.48817363 0.0064865  0.34095694],0.23440413834131604,0.24522894904534853,0.9150801290585742,0.23440413834131604
[0.50058271 0.0793677  0.28007987 0.13996972],0.23557465003143013,0.24215198218290138,0.9315416210842737,0.23557465003143013
[0.18787331 0.43981669 0.27795946 0.09435054],0.21529302277974693,0.23292588709482562,0.8813662806666518,0.21529302277974693
[0.00152032 0.25895849 0.27056317 0.46895802],0.21837608382272253,0.25659027383902655,0.8120965799095273,0.21837608382272253
[0.50394995 0.32730151 0.04682881 0.12191973],0.24486739282134265,0.24154689652243155,0.9723469694818927,0.24486739282134265
[0.42185124 0.31826263 0.13729597 0.12259016],0.2362027162845971,0.236632957277308,0.9559222810181601,0.2362027162845971
[0.15493973 0.28966726 0.27555752 0.27983549],0.2203109262809529,0.2387109204992881,0.8810276707955641,0.2203109262809529
[0.42184688 0.00265109 0.40714925 0.16835278],0.22660759844250916,0.2432246545779938,0.8905659618196745,0.22660759844250916
[0.38902534 0.43418807 0.15226785 0.02451874],0.22997556190433768,0.2358469492388325,0.9327047164030834,0.22997556190433768
[0.23061941 0.13812224 0.20900561 0.42225275],0.2329021599969986,0.24943930250943339,0.8936128258639947,0.2329021599969986
[0.13990362 0.51633319 0.10179307 0.24197013],0.2252795149659677,0.23913379903261128,0.9002471245673201,0.2252795149659677
[0.29557652 0.1146574  0.31860734 0.27115874],0.2265870524904652,0.2406507146563015,0.9000058562044824,0.2265870524904652
[0.2673304  0.32162974 0.33940087 0.07163898],0.21662447155150308,0.23266823119031918,0.888064823007518,0.21662447155150308
[0.31623931 0.40084214 0.13772205 0.14519651],0.23071605708688275,0.23459838681541928,0.9408251270736184,0.23071605708688275
[0.26258577 0.15867688 0.32417846 0.25455888],0.22376734907955487,0.2388191515558791,0.8951013672349364,0.22376734907955487
[0.06759312 0.12317024 0.7134866  0.09575004],0.189934169745072,0.2485754222499167,0.7238614667389237,0.189934169745072
[0.16656096 0.20251997 0.25226265 0.37865643],0.22564772733119004,0.24553718451283224,0.8782691214736148,0.22564772733119004
[0.29290046 0.29604274 0.24931294 0.16174386],0.22526618259923253,0.23383618546126494,0.9205854182687712,0.22526618259923253
[0.47723122 0.00990343 0.40872626 0.10413909],0.22746620170731585,0.24367260991260983,0.8924523843090424,0.22746620170731585
[0.08946985 0.35107985 0.44030009 0.11915021],0.20354218005452504,0.23631034681738056,0.81901695233046,0.20354218005452504
[0.29953614 0.01420852 0.31263892 0.37361641],0.23087611643032513,0.24950292657203899,0.8852646318220703,0.23087611643032513
[0.32699996 0.15813763 0.43423083 0.08063158],0.21655348133885713,0.23626830527163376,0.8742327122606902,0.21655348133885713
[0.51229492 0.05637724 0.29346226 0.13786558],0.2356360345964455,0.24323992517301496,0.9276274626213278,0.2356360345964455
[0.23038934 0.35355823 0.22587246 0.19017996],0.22356899519270904,0.23421635600481064,0.911844923367873,0.22356899519270904
[0.29753566 0.06701354 0.27739061 0.3580602 ],0.23165439695080745,0.2466473627677416,0.8986692355576934,0.23165439695080745
[0.27342281 0.11901412 0.411142   0.19642106],0.21861735838631147,0.23849249019239524,0.8747334484956608,0.21861735838631147
[0.3813601  0.25399803 0.15161796 0.21302391],0.2365414408570755,0.2376771589025233,0.9531477147536301,0.2365414408570755
[0.2100214  0.40122334 0.07417905 0.31457622],0.2333179099147711,0.2412565617622008,0.92564491628165,0.2333179099147711
[0.18221142 0.22997601 0.3423429  0.24546967],0.21786929913071684,0.2377881525989854,0.8741785360571567,0.21786929913071684
[0.2233528  0.20238914 0.14056034 0.43369772],0.23575737313794717,0.2495991648396224,0.9044796815846937,0.23575737313794717
[0.24524641 0.47406806 0.20966912 0.07101641],0.22071163360733748,0.2332145103183915,0.9035099630793452,0.22071163360733748
[0.28991179 0.40594972 0.08008353 0.22405496],0.23448265618135053,0.2372920344697866,0.9460185070389834,0.23448265618135053
[0.30284558 0.23650515 0.31843273 0.14221653],0.22224273814054069,0.23419357906280086,0.9062705262454105,0.22224273814054069
[0.0147709  0.07912088 0.61585759 0.29025063],0.19808406437658177,0.2541507355079257,0.740049262500428,0.19808406437658177
[0.0733248  0.38588179 0.50370754 0.03708587],0.19687840511535154,0.23763068766777973,0.786423702045661,0.19687840511535154
[0.2471417  0.47580094 0.0776546  0.19940276],0.23111479599992127,0.23687931234330606,0.933449163679868,0.23111479599992127
[0.238437   0.24180565 0.31661338 0.20314398],0.2207333148779042,0.2354363185114257,0.8950756459763336,0.2207333148779042
[0.24605208 0.285351   0.32037865 0.14821827],0.2189919575423788,0.2335593898876086,0.8948129109386185,0.2189919575423788
[0.23763952 0.25733446 0.25697804 0.24804799],0.22484806902901747,0.23677124566495483,0.9074077742237334,0.22484806902901747
[0.23874852 0.32193003 0.27574312 0.16357833],0.2209938356628553,0.23352431799318168,0.9035197596381195,0.2209938356628553
[0.28258482 0.26705523 0.18036415 0.2699958 ],0.23155341765195425,0.23804271360519527,0.9307296757648744,0.23155341765195425
[0.36337308 0.2535789  0.19902157 0.18402645],0.23240702723850165,0.23597765192501563,0.9424919072810073,0.23240702723850165
[0.06098491 0.45663456 0.3368847  0.14549582],0.207146635231937,0.23650514583365653,0.8335828573074602,0.207146635231937
[0.1067479  0.07913156 0.50572964 0.30839091],0.2088597180544428,0.24857990681146552,0.7999830742766638,0.2088597180544428
[0.4298478  0.08921149 0.00739089 0.47354982],0.25514297486096826,0.2596196633924851,0.9442388594825677,0.25514297486096826
[0.51658896 0.06906553 0.40963755 0.00470796],0.22608832451262004,0.24372363012181966,0.8866121204768419,0.22608832451262004
[0.20444376 0.15938887 0.34587513 0.29029224],0.2207129662222027,0.2409510001758085,0.8745054640506045,0.2207129662222027
[0.40788979 0.13449011 0.03660033 0.42101977],0.2506593837462484,0.2532638066001152,0.9502320405624786,0.2506593837462484
[0.06514642 0.34403692 0.26617268 0.32464398],0.21700370089828586,0.24293508686048843,0.8520947038710918,0.21700370089828586
[0.2620315  0.18614463 0.12905255 0.42277132],0.23814359468918583,0.2490477898732859,0.9160635185932146,0.23814359468918583
[0.16536851 0.1583856  0.2879422  0.38830369],0.22444138038138084,0.24717847758625355,0.8675568458687952,0.22444138038138084
[0.01875413 0.40534763 0.40215724 0.173741  ],0.20294100108394522,0.23913629682908885,0.8068244078473813,0.20294100108394522
[0.22533382 0.35561801 0.1075917  0.31145647],0.2327183615428846,0.24041884360046645,0.9263764778479805,0.2327183615428846
[0.24079074 0.10304333 0.39065774 0.26550819],0.2200898292495062,0.24133721486314672,0.8705239652684327,0.2200898292495062
[0.16990987 0.29514224 0.19352585 0.34142204],0.2269239046292121,0.24201687529918195,0.8963172686245542,0.2269239046292121
[0.30832083 0.14704639 0.13303352 0.41159926],0.2403270524404446,0.24911000704782793,0.9245997588375601,0.2403270524404446
[0.04379875 0.47147757 0.10351734 0.38120635],0.2246351541561113,0.24846905873179911,0.8638305117410671,0.2246351541561113
[0.24698407 0.24910399 0.27270113 0.23121081],0.2241232549604149,0.2361807389088363,0.9066076088578273,0.2241232549604149
[0.165541   0.53100504 0.21673965 0.08671431],0.21623780942203033,0.23436697761885547,0.8799781074850449,0.21623780942203033
[0.19369599 0.42657395 0.21330641 0.16642365],0.22102157069469341,0.23402283360871443,0.9017135953815555,0.22102157069469341
[0.11480998 0.2616897  0.00811928 0.61538103],0.2415604096794977,0.2696368892982323,0.8587860892556877,0.2415604096794977
[0.30838641 0.10547855 0.0985605  0.48757455],0.2445935426543604,0.2566814412709015,0.9139482055766177,0.2445935426543604
[0.08349337 0.30895062 0.29548344 0.31207257],0.21640625523691998,0.241957932973303,0.8530666992418648,0.21640625523691998
[0.1183214  0.4124778  0.14283302 0.32636778],0.22540542961282806,0.2421632954509738,0.8895048657629335,0.22540542961282806
[0.31957267 0.28478054 0.00539963 0.39024716],0.24554807477482948,0.24803718744608302,0.949648224930109,0.24554807477482948
[0.41102761 0.13266634 0.44031609 0.01598996],0.21891830864299403,0.23874197716961215,0.875079913133876,0.21891830864299403
[0.01348313 0.42248885 0.28048846 0.28353956],0.21179327410253396,0.24252234866589972,0.8320605305555803,0.21179327410253396
